frame,sx,sy,gx,gy
23968,160,93,30,-35
23969,161,93,32,-35
23970,162,93,33,-35
23971,163,93,35,-35
23972,164,93,37,-35
23973,165,93,39,-35
23974,166,93,41,-35
23975,167,93,42,-35
23976,168,93,44,-35
23977,169,93,46,-35
23978,170,93,48,-35
23979,171,93,49,-35
23980,172,93,51,-35
23981,173,93,53,-35
23982,174,93,55,-35
23983,175,93,57,-35
23984,176,93,58,-35
23985,177,93,60,-35
23986,178,93,62,-35
23987,179,93,64,-35
23988,180,93,66,-35
23989,181,93,67,-35
23990,182,93,69,-35
23991,183,93,71,-35
23992,184,93,73,-35
23993,185,93,74,-35
23994,186,93,76,-35
23995,187,93,78,-35
23996,188,93,80,-35
23997,189,93,82,-35
23998,190,93,83,-35
23999,191,93,85,-35
24000,192,93,85,-34
24001,193,93,86,-33
24002,194,93,86,-33
24003,195,93,86,-32
24004,196,93,86,-32
24005,197,93,87,-31
24006,198,93,87,-31
24007,199,93,87,-30
24008,200,93,87,-30
24009,201,93,87,-29
24010,202,93,87,-29
24011,203,93,88,-29
24012,204,93,88,-28
24013,205,93,88,-27
24014,206,93,88,-27
24015,207,93,88,-27
24016,208,93,88,-27
24017,209,93,88,-27
24018,210,93,89,-26
24019,211,93,89,-26
24020,212,93,89,-25
24021,213,93,89,-25
24022,214,93,89,-25
24023,215,93,90,-24
24024,216,93,90,-24
24025,217,93,90,-24
24026,218,93,90,-23
24027,219,93,90,-23
24028,220,93,90,-23
24029,221,93,90,-22
24030,222,93,90,-22
24031,223,93,90,-22
24032,224,93,91,-21
24033,225,93,91,-21
24034,226,93,91,-21
24035,227,93,91,-21
24036,228,93,91,-20
24037,229,93,91,-20
24038,230,93,91,-20
24039,231,93,91,-20
24040,232,93,91,-19
24041,233,93,91,-19
24042,234,93,91,-19
24043,235,93,91,-19
24044,236,93,91,-19
24045,237,93,92,-19
24046,238,93,92,-19
24047,239,93,92,-19
24048,240,93,92,-19
24049,241,93,92,-18
24050,242,93,92,-17
24051,243,93,92,-17
24052,244,93,92,-17
24053,245,93,92,-17
24054,246,93,92,-17
24055,247,93,93,-17
24056,248,93,93,-17
24057,249,93,93,-17
24058,250,93,93,-17
24059,251,93,93,-17
24060,252,93,93,-17
24061,253,93,93,-16
24062,254,93,93,-16
24063,255,93,93,-16
24064,0,94,-93,-15
24065,1,94,-93,-15
24066,2,94,-93,-15
24067,3,94,-93,-16
24068,4,94,-93,-16
24069,5,94,-93,-16
24070,6,94,-93,-16
24071,7,94,-93,-16
24072,8,94,-93,-16
24073,9,94,-93,-16
24074,10,94,-93,-17
24075,11,94,-93,-17
24076,12,94,-93,-17
24077,13,94,-93,-17
24078,14,94,-93,-17
24079,15,94,-92,-17
24080,16,94,-92,-17
24081,17,94,-92,-17
24082,18,94,-92,-17
24083,19,94,-92,-17
24084,20,94,-92,-19
24085,21,94,-92,-19
24086,22,94,-92,-19
24087,23,94,-92,-19
24088,24,94,-92,-19
24089,25,94,-91,-19
24090,26,94,-91,-19
24091,27,94,-91,-19
24092,28,94,-91,-19
24093,29,94,-91,-20
24094,30,94,-91,-20
24095,31,94,-91,-20
24096,32,94,-91,-20
24097,33,94,-91,-21
24098,34,94,-91,-21
24099,35,94,-91,-21
24100,36,94,-91,-21
24101,37,94,-90,-22
24102,38,94,-90,-22
24103,39,94,-90,-22
24104,40,94,-90,-23
24105,41,94,-90,-23
24106,42,94,-90,-23
24107,43,94,-90,-24
24108,44,94,-90,-24
24109,45,94,-90,-24
24110,46,94,-89,-25
24111,47,94,-89,-25
24112,48,94,-89,-26
24113,49,94,-89,-26
24114,50,94,-89,-26
24115,51,94,-88,-27
24116,52,94,-88,-27
24117,53,94,-88,-27
24118,54,94,-88,-27
24119,55,94,-88,-28
24120,56,94,-88,-29
24121,57,94,-87,-29
24122,58,94,-87,-29
24123,59,94,-87,-30
24124,60,94,-87,-30
24125,61,94,-87,-31
24126,62,94,-87,-31
24127,63,94,-86,-32
24128,64,94,-86,-32
24129,65,94,-85,-33
24130,66,94,-83,-33
24131,67,94,-82,-33
24132,68,94,-80,-33
24133,69,94,-78,-33
24134,70,94,-76,-33
24135,71,94,-74,-33
24136,72,94,-73,-33
24137,73,94,-71,-33
24138,74,94,-69,-33
24139,75,94,-67,-33
24140,76,94,-66,-33
24141,77,94,-64,-33
24142,78,94,-62,-33
24143,79,94,-60,-33
24144,80,94,-58,-33
24145,81,94,-57,-33
24146,82,94,-55,-33
24147,83,94,-53,-33
24148,84,94,-51,-33
24149,85,94,-49,-33
24150,86,94,-48,-33
24151,87,94,-46,-33
24152,88,94,-44,-33
24153,89,94,-42,-33
24154,90,94,-41,-33
24155,91,94,-39,-33
24156,92,94,-37,-33
24157,93,94,-35,-33
24158,94,94,-33,-33
24159,95,94,-32,-33
24160,96,94,-30,-33
24161,97,94,-28,-33
24162,98,94,-26,-33
24163,99,94,-24,-33
24164,100,94,-23,-33
24165,101,94,-21,-33
24166,102,94,-19,-33
24167,103,94,-17,-33
24168,104,94,-16,-33
24169,105,94,-14,-33
24170,106,94,-12,-33
24171,107,94,-10,-33
24172,108,94,-8,-33
24173,109,94,-7,-33
24174,110,94,-5,-33
24175,111,94,-3,-33
24176,112,94,-1,-33
24177,113,94,0,-33
24178,114,94,0,-33
24179,115,94,0,-33
24180,116,94,0,-33
24181,117,94,0,-33
24182,118,94,0,-33
24183,119,94,0,-33
24184,120,94,0,-33
24185,121,94,0,-33
24186,122,94,0,-33
24187,123,94,0,-33
24188,124,94,0,-33
24189,125,94,0,-33
24190,126,94,0,-33
24191,127,94,0,-33
24192,128,94,0,-33
24193,129,94,0,-33
24194,130,94,0,-33
24195,131,94,0,-33
24196,132,94,0,-33
24197,133,94,0,-33
24198,134,94,0,-33
24199,135,94,0,-33
24200,136,94,0,-33
24201,137,94,0,-33
24202,138,94,0,-33
24203,139,94,0,-33
24204,140,94,0,-33
24205,141,94,0,-33
24206,142,94,0,-33
24207,143,94,0,-33
24208,144,94,1,-33
24209,145,94,3,-33
24210,146,94,5,-33
24211,147,94,7,-33
24212,148,94,8,-33
24213,149,94,10,-33
24214,150,94,12,-33
24215,151,94,14,-33
24216,152,94,16,-33
24217,153,94,17,-33
24218,154,94,19,-33
24219,155,94,21,-33
24220,156,94,23,-33
24221,157,94,24,-33
24222,158,94,26,-33
24223,159,94,28,-33
24224,160,94,30,-33
24225,161,94,32,-33
24226,162,94,33,-33
24227,163,94,35,-33
24228,164,94,37,-33
24229,165,94,39,-33
24230,166,94,41,-33
24231,167,94,42,-33
24232,168,94,44,-33
24233,169,94,46,-33
24234,170,94,48,-33
24235,171,94,49,-33
24236,172,94,51,-33
24237,173,94,53,-33
24238,174,94,55,-33
24239,175,94,57,-33
24240,176,94,58,-33
24241,177,94,60,-33
24242,178,94,62,-33
24243,179,94,64,-33
24244,180,94,66,-33
24245,181,94,67,-33
24246,182,94,69,-33
24247,183,94,71,-33
24248,184,94,73,-33
24249,185,94,74,-33
24250,186,94,76,-33
24251,187,94,78,-33
24252,188,94,80,-33
24253,189,94,82,-33
24254,190,94,83,-33
24255,191,94,85,-33
24256,192,94,86,-32
24257,193,94,86,-32
24258,194,94,87,-31
24259,195,94,87,-31
24260,196,94,87,-30
24261,197,94,87,-30
24262,198,94,87,-29
24263,199,94,87,-29
24264,200,94,88,-29
24265,201,94,88,-28
24266,202,94,88,-27
24267,203,94,88,-27
24268,204,94,88,-27
24269,205,94,88,-27
24270,206,94,89,-26
24271,207,94,89,-26
24272,208,94,89,-26
24273,209,94,89,-25
24274,210,94,89,-25
24275,211,94,90,-24
24276,212,94,90,-24
24277,213,94,90,-24
24278,214,94,90,-23
24279,215,94,90,-23
24280,216,94,90,-23
24281,217,94,90,-22
24282,218,94,90,-22
24283,219,94,90,-22
24284,220,94,91,-21
24285,221,94,91,-21
24286,222,94,91,-21
24287,223,94,91,-21
24288,224,94,91,-20
24289,225,94,91,-20
24290,226,94,91,-20
24291,227,94,91,-20
24292,228,94,91,-19
24293,229,94,91,-19
24294,230,94,91,-19
24295,231,94,91,-19
24296,232,94,92,-19
24297,233,94,92,-19
24298,234,94,92,-19
24299,235,94,92,-19
24300,236,94,92,-19
24301,237,94,92,-17
24302,238,94,92,-17
24303,239,94,92,-17
24304,240,94,92,-17
24305,241,94,92,-17
24306,242,94,93,-17
24307,243,94,93,-17
24308,244,94,93,-17
24309,245,94,93,-17
24310,246,94,93,-17
24311,247,94,93,-16
24312,248,94,93,-16
24313,249,94,93,-16
24314,250,94,93,-16
24315,251,94,93,-16
24316,252,94,93,-16
24317,253,94,93,-16
24318,254,94,93,-15
24319,255,94,93,-15
24320,0,95,-94,-14
24321,1,95,-94,-14
24322,2,95,-93,-15
24323,3,95,-93,-15
24324,4,95,-93,-15
24325,5,95,-93,-15
24326,6,95,-93,-15
24327,7,95,-93,-15
24328,8,95,-93,-15
24329,9,95,-93,-16
24330,10,95,-93,-16
24331,11,95,-93,-16
24332,12,95,-93,-16
24333,13,95,-93,-16
24334,14,95,-93,-16
24335,15,95,-93,-17
24336,16,95,-93,-17
24337,17,95,-93,-17
24338,18,95,-93,-17
24339,19,95,-93,-17
24340,20,95,-92,-17
24341,21,95,-92,-17
24342,22,95,-92,-17
24343,23,95,-92,-17
24344,24,95,-92,-17
24345,25,95,-92,-19
24346,26,95,-92,-19
24347,27,95,-92,-19
24348,28,95,-92,-19
24349,29,95,-92,-19
24350,30,95,-91,-19
24351,31,95,-91,-19
24352,32,95,-91,-19
24353,33,95,-91,-19
24354,34,95,-91,-20
24355,35,95,-91,-20
24356,36,95,-91,-20
24357,37,95,-91,-21
24358,38,95,-91,-21
24359,39,95,-91,-21
24360,40,95,-91,-21
24361,41,95,-90,-22
24362,42,95,-90,-22
24363,43,95,-90,-22
24364,44,95,-90,-23
24365,45,95,-90,-23
24366,46,95,-90,-23
24367,47,95,-90,-24
24368,48,95,-90,-24
24369,49,95,-89,-25
24370,50,95,-89,-25
24371,51,95,-89,-25
24372,52,95,-89,-26
24373,53,95,-89,-26
24374,54,95,-88,-27
24375,55,95,-88,-27
24376,56,95,-88,-27
24377,57,95,-88,-27
24378,58,95,-88,-28
24379,59,95,-88,-29
24380,60,95,-87,-29
24381,61,95,-87,-30
24382,62,95,-87,-30
24383,63,95,-87,-31
24384,64,95,-86,-31
24385,65,95,-85,-32
24386,66,95,-83,-32
24387,67,95,-82,-32
24388,68,95,-80,-32
24389,69,95,-78,-32
24390,70,95,-76,-32
24391,71,95,-74,-32
24392,72,95,-73,-32
24393,73,95,-71,-32
24394,74,95,-69,-32
24395,75,95,-67,-32
24396,76,95,-66,-32
24397,77,95,-64,-32
24398,78,95,-62,-32
24399,79,95,-60,-32
24400,80,95,-58,-32
24401,81,95,-57,-32
24402,82,95,-55,-32
24403,83,95,-53,-32
24404,84,95,-51,-32
24405,85,95,-49,-32
24406,86,95,-48,-32
24407,87,95,-46,-32
24408,88,95,-44,-32
24409,89,95,-42,-32
24410,90,95,-41,-32
24411,91,95,-39,-32
24412,92,95,-37,-32
24413,93,95,-35,-32
24414,94,95,-33,-32
24415,95,95,-32,-32
24416,96,95,-30,-32
24417,97,95,-28,-32
24418,98,95,-26,-32
24419,99,95,-24,-32
24420,100,95,-23,-32
24421,101,95,-21,-32
24422,102,95,-19,-32
24423,103,95,-17,-32
24424,104,95,-16,-32
24425,105,95,-14,-32
24426,106,95,-12,-32
24427,107,95,-10,-32
24428,108,95,-8,-32
24429,109,95,-7,-32
24430,110,95,-5,-32
24431,111,95,-3,-32
24432,112,95,-1,-32
24433,113,95,0,-32
24434,114,95,0,-32
24435,115,95,0,-32
24436,116,95,0,-32
24437,117,95,0,-32
24438,118,95,0,-32
24439,119,95,0,-32
24440,120,95,0,-32
24441,121,95,0,-32
24442,122,95,0,-32
24443,123,95,0,-32
24444,124,95,0,-32
24445,125,95,0,-32
24446,126,95,0,-32
24447,127,95,0,-32
24448,128,95,0,-32
24449,129,95,0,-32
24450,130,95,0,-32
24451,131,95,0,-32
24452,132,95,0,-32
24453,133,95,0,-32
24454,134,95,0,-32
24455,135,95,0,-32
24456,136,95,0,-32
24457,137,95,0,-32
24458,138,95,0,-32
24459,139,95,0,-32
24460,140,95,0,-32
24461,141,95,0,-32
24462,142,95,0,-32
24463,143,95,0,-32
24464,144,95,1,-32
24465,145,95,3,-32
24466,146,95,5,-32
24467,147,95,7,-32
24468,148,95,8,-32
24469,149,95,10,-32
24470,150,95,12,-32
24471,151,95,14,-32
24472,152,95,16,-32
24473,153,95,17,-32
24474,154,95,19,-32
24475,155,95,21,-32
24476,156,95,23,-32
24477,157,95,24,-32
24478,158,95,26,-32
24479,159,95,28,-32
24480,160,95,30,-32
24481,161,95,32,-32
24482,162,95,33,-32
24483,163,95,35,-32
24484,164,95,37,-32
24485,165,95,39,-32
24486,166,95,41,-32
24487,167,95,42,-32
24488,168,95,44,-32
24489,169,95,46,-32
24490,170,95,48,-32
24491,171,95,49,-32
24492,172,95,51,-32
24493,173,95,53,-32
24494,174,95,55,-32
24495,175,95,57,-32
24496,176,95,58,-32
24497,177,95,60,-32
24498,178,95,62,-32
24499,179,95,64,-32
24500,180,95,66,-32
24501,181,95,67,-32
24502,182,95,69,-32
24503,183,95,71,-32
24504,184,95,73,-32
24505,185,95,74,-32
24506,186,95,76,-32
24507,187,95,78,-32
24508,188,95,80,-32
24509,189,95,82,-32
24510,190,95,83,-32
24511,191,95,85,-32
24512,192,95,86,-31
24513,193,95,87,-31
24514,194,95,87,-30
24515,195,95,87,-30
24516,196,95,87,-29
24517,197,95,88,-29
24518,198,95,88,-28
24519,199,95,88,-27
24520,200,95,88,-27
24521,201,95,88,-27
24522,202,95,88,-27
24523,203,95,89,-26
24524,204,95,89,-26
24525,205,95,89,-25
24526,206,95,89,-25
24527,207,95,89,-25
24528,208,95,90,-24
24529,209,95,90,-24
24530,210,95,90,-23
24531,211,95,90,-23
24532,212,95,90,-23
24533,213,95,90,-22
24534,214,95,90,-22
24535,215,95,90,-22
24536,216,95,91,-21
24537,217,95,91,-21
24538,218,95,91,-21
24539,219,95,91,-21
24540,220,95,91,-20
24541,221,95,91,-20
24542,222,95,91,-20
24543,223,95,91,-19
24544,224,95,91,-19
24545,225,95,91,-19
24546,226,95,91,-19
24547,227,95,92,-19
24548,228,95,92,-19
24549,229,95,92,-19
24550,230,95,92,-19
24551,231,95,92,-19
24552,232,95,92,-17
24553,233,95,92,-17
24554,234,95,92,-17
24555,235,95,92,-17
24556,236,95,92,-17
24557,237,95,93,-17
24558,238,95,93,-17
24559,239,95,93,-17
24560,240,95,93,-17
24561,241,95,93,-17
24562,242,95,93,-16
24563,243,95,93,-16
24564,244,95,93,-16
24565,245,95,93,-16
24566,246,95,93,-16
24567,247,95,93,-16
24568,248,95,93,-15
24569,249,95,93,-15
24570,250,95,93,-15
24571,251,95,93,-15
24572,252,95,93,-15
24573,253,95,93,-15
24574,254,95,93,-15
24575,255,95,94,-14
24576,0,96,-94,-13
24577,1,96,-94,-14
24578,2,96,-94,-14
24579,3,96,-94,-14
24580,4,96,-94,-14
24581,5,96,-94,-14
24582,6,96,-94,-14
24583,7,96,-94,-14
24584,8,96,-94,-14
24585,9,96,-93,-15
24586,10,96,-93,-15
24587,11,96,-93,-15
24588,12,96,-93,-15
24589,13,96,-93,-15
24590,14,96,-93,-15
24591,15,96,-93,-16
24592,16,96,-93,-16
24593,17,96,-93,-16
24594,18,96,-93,-16
24595,19,96,-93,-16
24596,20,96,-93,-16
24597,21,96,-93,-17
24598,22,96,-93,-17
24599,23,96,-93,-17
24600,24,96,-93,-17
24601,25,96,-93,-17
24602,26,96,-92,-17
24603,27,96,-92,-17
24604,28,96,-92,-17
24605,29,96,-92,-17
24606,30,96,-92,-19
24607,31,96,-92,-19
24608,32,96,-92,-19
24609,33,96,-92,-19
24610,34,96,-91,-19
24611,35,96,-91,-19
24612,36,96,-91,-19
24613,37,96,-91,-19
24614,38,96,-91,-20
24615,39,96,-91,-20
24616,40,96,-91,-20
24617,41,96,-91,-20
24618,42,96,-91,-21
24619,43,96,-91,-21
24620,44,96,-91,-21
24621,45,96,-90,-22
24622,46,96,-90,-22
24623,47,96,-90,-22
24624,48,96,-90,-23
24625,49,96,-90,-23
24626,50,96,-90,-24
24627,51,96,-90,-24
24628,52,96,-90,-24
24629,53,96,-89,-25
24630,54,96,-89,-25
24631,55,96,-89,-26
24632,56,96,-89,-26
24633,57,96,-88,-27
24634,58,96,-88,-27
24635,59,96,-88,-27
24636,60,96,-88,-28
24637,61,96,-88,-28
24638,62,96,-88,-29
24639,63,96,-87,-29
24640,64,96,-87,-30
24641,65,96,-85,-30
24642,66,96,-83,-30
24643,67,96,-82,-30
24644,68,96,-80,-30
24645,69,96,-78,-30
24646,70,96,-76,-30
24647,71,96,-74,-30
24648,72,96,-73,-30
24649,73,96,-71,-30
24650,74,96,-69,-30
24651,75,96,-67,-30
24652,76,96,-66,-30
24653,77,96,-64,-30
24654,78,96,-62,-30
24655,79,96,-60,-30
24656,80,96,-58,-30
24657,81,96,-57,-30
24658,82,96,-55,-30
24659,83,96,-53,-30
24660,84,96,-51,-30
24661,85,96,-49,-30
24662,86,96,-48,-30
24663,87,96,-46,-30
24664,88,96,-44,-30
24665,89,96,-42,-30
24666,90,96,-41,-30
24667,91,96,-39,-30
24668,92,96,-37,-30
24669,93,96,-35,-30
24670,94,96,-33,-30
24671,95,96,-32,-30
24672,96,96,-30,-30
24673,97,96,-28,-30
24674,98,96,-26,-30
24675,99,96,-24,-30
24676,100,96,-23,-30
24677,101,96,-21,-30
24678,102,96,-19,-30
24679,103,96,-17,-30
24680,104,96,-16,-30
24681,105,96,-14,-30
24682,106,96,-12,-30
24683,107,96,-10,-30
24684,108,96,-8,-30
24685,109,96,-7,-30
24686,110,96,-5,-30
24687,111,96,-3,-30
24688,112,96,-1,-30
24689,113,96,0,-30
24690,114,96,0,-30
24691,115,96,0,-30
24692,116,96,0,-30
24693,117,96,0,-30
24694,118,96,0,-30
24695,119,96,0,-30
24696,120,96,0,-30
24697,121,96,0,-30
24698,122,96,0,-30
24699,123,96,0,-30
24700,124,96,0,-30
24701,125,96,0,-30
24702,126,96,0,-30
24703,127,96,0,-30
24704,128,96,0,-30
24705,129,96,0,-30
24706,130,96,0,-30
24707,131,96,0,-30
24708,132,96,0,-30
24709,133,96,0,-30
24710,134,96,0,-30
24711,135,96,0,-30
24712,136,96,0,-30
24713,137,96,0,-30
24714,138,96,0,-30
24715,139,96,0,-30
24716,140,96,0,-30
24717,141,96,0,-30
24718,142,96,0,-30
24719,143,96,0,-30
24720,144,96,1,-30
24721,145,96,3,-30
24722,146,96,5,-30
24723,147,96,7,-30
24724,148,96,8,-30
24725,149,96,10,-30
24726,150,96,12,-30
24727,151,96,14,-30
24728,152,96,16,-30
24729,153,96,17,-30
24730,154,96,19,-30
24731,155,96,21,-30
24732,156,96,23,-30
24733,157,96,24,-30
24734,158,96,26,-30
24735,159,96,28,-30
24736,160,96,30,-30
24737,161,96,32,-30
24738,162,96,33,-30
24739,163,96,35,-30
24740,164,96,37,-30
24741,165,96,39,-30
24742,166,96,41,-30
24743,167,96,42,-30
24744,168,96,44,-30
24745,169,96,46,-30
24746,170,96,48,-30
24747,171,96,49,-30
24748,172,96,51,-30
24749,173,96,53,-30
24750,174,96,55,-30
24751,175,96,57,-30
24752,176,96,58,-30
24753,177,96,60,-30
24754,178,96,62,-30
24755,179,96,64,-30
24756,180,96,66,-30
24757,181,96,67,-30
24758,182,96,69,-30
24759,183,96,71,-30
24760,184,96,73,-30
24761,185,96,74,-30
24762,186,96,76,-30
24763,187,96,78,-30
24764,188,96,80,-30
24765,189,96,82,-30
24766,190,96,83,-30
24767,191,96,85,-30
24768,192,96,87,-30
24769,193,96,87,-29
24770,194,96,88,-29
24771,195,96,88,-28
24772,196,96,88,-28
24773,197,96,88,-27
24774,198,96,88,-27
24775,199,96,88,-27
24776,200,96,89,-26
24777,201,96,89,-26
24778,202,96,89,-25
24779,203,96,89,-25
24780,204,96,90,-24
24781,205,96,90,-24
24782,206,96,90,-24
24783,207,96,90,-23
24784,208,96,90,-23
24785,209,96,90,-22
24786,210,96,90,-22
24787,211,96,90,-22
24788,212,96,91,-21
24789,213,96,91,-21
24790,214,96,91,-21
24791,215,96,91,-20
24792,216,96,91,-20
24793,217,96,91,-20
24794,218,96,91,-20
24795,219,96,91,-19
24796,220,96,91,-19
24797,221,96,91,-19
24798,222,96,91,-19
24799,223,96,92,-19
24800,224,96,92,-19
24801,225,96,92,-19
24802,226,96,92,-19
24803,227,96,92,-17
24804,228,96,92,-17
24805,229,96,92,-17
24806,230,96,92,-17
24807,231,96,93,-17
24808,232,96,93,-17
24809,233,96,93,-17
24810,234,96,93,-17
24811,235,96,93,-17
24812,236,96,93,-16
24813,237,96,93,-16
24814,238,96,93,-16
24815,239,96,93,-16
24816,240,96,93,-16
24817,241,96,93,-16
24818,242,96,93,-15
24819,243,96,93,-15
24820,244,96,93,-15
24821,245,96,93,-15
24822,246,96,93,-15
24823,247,96,93,-15
24824,248,96,94,-14
24825,249,96,94,-14
24826,250,96,94,-14
24827,251,96,94,-14
24828,252,96,94,-14
24829,253,96,94,-14
24830,254,96,94,-14
24831,255,96,94,-14
24832,0,97,-94,-13
24833,1,97,-94,-13
24834,2,97,-94,-13
24835,3,97,-94,-13
24836,4,97,-94,-13
24837,5,97,-94,-13
24838,6,97,-94,-13
24839,7,97,-94,-13
24840,8,97,-94,-14
24841,9,97,-94,-14
24842,10,97,-94,-14
24843,11,97,-94,-14
24844,12,97,-94,-14
24845,13,97,-94,-14
24846,14,97,-94,-14
24847,15,97,-93,-15
24848,16,97,-93,-15
24849,17,97,-93,-15
24850,18,97,-93,-15
24851,19,97,-93,-15
24852,20,97,-93,-15
24853,21,97,-93,-16
24854,22,97,-93,-16
24855,23,97,-93,-16
24856,24,97,-93,-16
24857,25,97,-93,-16
24858,26,97,-93,-17
24859,27,97,-93,-17
24860,28,97,-93,-17
24861,29,97,-93,-17
24862,30,97,-93,-17
24863,31,97,-92,-17
24864,32,97,-92,-17
24865,33,97,-92,-17
24866,34,97,-92,-17
24867,35,97,-92,-19
24868,36,97,-92,-19
24869,37,97,-92,-19
24870,38,97,-92,-19
24871,39,97,-91,-19
24872,40,97,-91,-19
24873,41,97,-91,-19
24874,42,97,-91,-19
24875,43,97,-91,-20
24876,44,97,-91,-20
24877,45,97,-91,-20
24878,46,97,-91,-21
24879,47,97,-91,-21
24880,48,97,-91,-21
24881,49,97,-90,-22
24882,50,97,-90,-22
24883,51,97,-90,-22
24884,52,97,-90,-23
24885,53,97,-90,-23
24886,54,97,-90,-24
24887,55,97,-90,-24
24888,56,97,-89,-25
24889,57,97,-89,-25
24890,58,97,-89,-25
24891,59,97,-89,-26
24892,60,97,-89,-26
24893,61,97,-88,-27
24894,62,97,-88,-27
24895,63,97,-88,-27
24896,64,97,-87,-28
24897,65,97,-85,-28
24898,66,97,-83,-28
24899,67,97,-82,-28
24900,68,97,-80,-28
24901,69,97,-78,-28
24902,70,97,-76,-28
24903,71,97,-74,-28
24904,72,97,-73,-28
24905,73,97,-71,-28
24906,74,97,-69,-28
24907,75,97,-67,-28
24908,76,97,-66,-28
24909,77,97,-64,-28
24910,78,97,-62,-28
24911,79,97,-60,-28
24912,80,97,-58,-28
24913,81,97,-57,-28
24914,82,97,-55,-28
24915,83,97,-53,-28
24916,84,97,-51,-28
24917,85,97,-49,-28
24918,86,97,-48,-28
24919,87,97,-46,-28
24920,88,97,-44,-28
24921,89,97,-42,-28
24922,90,97,-41,-28
24923,91,97,-39,-28
24924,92,97,-37,-28
24925,93,97,-35,-28
24926,94,97,-33,-28
24927,95,97,-32,-28
24928,96,97,-30,-28
24929,97,97,-28,-28
24930,98,97,-26,-28
24931,99,97,-24,-28
24932,100,97,-23,-28
24933,101,97,-21,-28
24934,102,97,-19,-28
24935,103,97,-17,-28
24936,104,97,-16,-28
24937,105,97,-14,-28
24938,106,97,-12,-28
24939,107,97,-10,-28
24940,108,97,-8,-28
24941,109,97,-7,-28
24942,110,97,-5,-28
24943,111,97,-3,-28
24944,112,97,-1,-28
24945,113,97,0,-28
24946,114,97,0,-28
24947,115,97,0,-28
24948,116,97,0,-28
24949,117,97,0,-28
24950,118,97,0,-28
24951,119,97,0,-28
24952,120,97,0,-28
24953,121,97,0,-28
24954,122,97,0,-28
24955,123,97,0,-28
24956,124,97,0,-28
24957,125,97,0,-28
24958,126,97,0,-28
24959,127,97,0,-28
24960,128,97,0,-28
24961,129,97,0,-28
24962,130,97,0,-28
24963,131,97,0,-28
24964,132,97,0,-28
24965,133,97,0,-28
24966,134,97,0,-28
24967,135,97,0,-28
24968,136,97,0,-28
24969,137,97,0,-28
24970,138,97,0,-28
24971,139,97,0,-28
24972,140,97,0,-28
24973,141,97,0,-28
24974,142,97,0,-28
24975,143,97,0,-28
24976,144,97,1,-28
24977,145,97,3,-28
24978,146,97,5,-28
24979,147,97,7,-28
24980,148,97,8,-28
24981,149,97,10,-28
24982,150,97,12,-28
24983,151,97,14,-28
24984,152,97,16,-28
24985,153,97,17,-28
24986,154,97,19,-28
24987,155,97,21,-28
24988,156,97,23,-28
24989,157,97,24,-28
24990,158,97,26,-28
24991,159,97,28,-28
24992,160,97,30,-28
24993,161,97,32,-28
24994,162,97,33,-28
24995,163,97,35,-28
24996,164,97,37,-28
24997,165,97,39,-28
24998,166,97,41,-28
24999,167,97,42,-28
25000,168,97,44,-28
25001,169,97,46,-28
25002,170,97,48,-28
25003,171,97,49,-28
25004,172,97,51,-28
25005,173,97,53,-28
25006,174,97,55,-28
25007,175,97,57,-28
25008,176,97,58,-28
25009,177,97,60,-28
25010,178,97,62,-28
25011,179,97,64,-28
25012,180,97,66,-28
25013,181,97,67,-28
25014,182,97,69,-28
25015,183,97,71,-28
25016,184,97,73,-28
25017,185,97,74,-28
25018,186,97,76,-28
25019,187,97,78,-28
25020,188,97,80,-28
25021,189,97,82,-28
25022,190,97,83,-28
25023,191,97,85,-28
25024,192,97,87,-28
25025,193,97,88,-27
25026,194,97,88,-27
25027,195,97,88,-27
25028,196,97,89,-26
25029,197,97,89,-26
25030,198,97,89,-25
25031,199,97,89,-25
25032,200,97,89,-25
25033,201,97,90,-24
25034,202,97,90,-24
25035,203,97,90,-23
25036,204,97,90,-23
25037,205,97,90,-22
25038,206,97,90,-22
25039,207,97,90,-22
25040,208,97,91,-21
25041,209,97,91,-21
25042,210,97,91,-21
25043,211,97,91,-20
25044,212,97,91,-20
25045,213,97,91,-20
25046,214,97,91,-19
25047,215,97,91,-19
25048,216,97,91,-19
25049,217,97,91,-19
25050,218,97,92,-19
25051,219,97,92,-19
25052,220,97,92,-19
25053,221,97,92,-19
25054,222,97,92,-17
25055,223,97,92,-17
25056,224,97,92,-17
25057,225,97,92,-17
25058,226,97,93,-17
25059,227,97,93,-17
25060,228,97,93,-17
25061,229,97,93,-17
25062,230,97,93,-17
25063,231,97,93,-16
25064,232,97,93,-16
25065,233,97,93,-16
25066,234,97,93,-16
25067,235,97,93,-16
25068,236,97,93,-15
25069,237,97,93,-15
25070,238,97,93,-15
25071,239,97,93,-15
25072,240,97,93,-15
25073,241,97,93,-15
25074,242,97,94,-14
25075,243,97,94,-14
25076,244,97,94,-14
25077,245,97,94,-14
25078,246,97,94,-14
25079,247,97,94,-14
25080,248,97,94,-14
25081,249,97,94,-13
25082,250,97,94,-13
25083,251,97,94,-13
25084,252,97,94,-13
25085,253,97,94,-13
25086,254,97,94,-13
25087,255,97,94,-13
25088,0,98,-94,-12
25089,1,98,-94,-12
25090,2,98,-94,-12
25091,3,98,-94,-12
25092,4,98,-94,-12
25093,5,98,-94,-12
25094,6,98,-94,-12
